,content,title,posted_at,url
34,"novembre 6, 2024 Kinshasa : Daniel Bumba invite le groupe industriel Angel à tripler la quantité des déchets plastiques recyclés Par :    La rédaction 
 
 
 Kinshasa, 6 novembre 2024- Le gouverneur Bumba Daniel s’engage à donner les moyens nécessaires au groupe industriel Angel pour que cette entreprise passe de 1.000 à 3.000 tonnes mensuelles des déchets plastiques recyclés. Pour le premier citoyen de la ville, l’objectif étant de promouvoir la transformation des déchets plastiques et d’encourager l’économie circulaire pour débarrasser la capitale des immondices, et faire de Kinshasa une ville très assainie, suivant la vision du président de la République, Félix-Antoine Tshisekedi. Au cours d’un entretien avec les dirigeants de cette firme, conduits par Jérôme Sekana, délégué général, ce mercredi 6 novembre 2024, le gouverneur de Kinshasa a présenté sa politique de gestion de ces déchets, laquelle prend en compte la collecte desdits déchets qui proviennent des ménages. La Rédaction ",Kinshasa : Daniel Bumba invite le groupe industriel Angel à tripler la quantité des déchets plastiques recyclés,2024-11-06 00:00:00,https://depeche.cd/2024/11/06/kinshasa-daniel-bumba-invite-le-groupe-industriel-angel-a-tripler-la-quantite-des-dechets-plastiques-recycles/
35,"L'As Maniema Union a réalisé un super coup face au Dauphin Noir en remportant la victoire sur le score de 1-0 ce mercredi 6 novembre au stade de l'Unité pour la poursuite de la 5e journée du championnat national, Ligue 1. Un peu décevant dans cette rencontre à domicile, les Gomatraciens n'ont pas été assez justes dans les derniers gestes. Ils n'ont pas été dangereux face à des Unionistes bien en place. À la 21e minute, Balako Panzi a marqué l'unique but de cette rencontre avec une belle tête. Même avec de bonnes intentions de la part de deux équipes lors de la seconde période, le score restera inchangé. Ce succès permet à Maniema Union d'obtenir son troisième succès dans cette compétition. Cette formation de Kindu compte désormais 11 points en 5 matchs, dont trois victoires et deux nuls. Son prochain match sera contre l'OC Renaissance. En revanche, le Dauphin Noir, qui a obtenu 10 points en 7 matchs, devra faire face à l'AS V.Club.",Ligue 1 : Maniema Union assure le minimum devant Dauphin Noir et repasse en tête du groupe B | Actualite.cd,2024-11-06 19:05:00,https://actualite.cd/2024/11/06/ligue-1-maniema-union-assure-le-minimum-devant-dauphin-noir-et-repasse-en-tete-du-groupe
36,"Et dès lors qu’Augustin Kabuya ne fait que ce que Félix Tshisekedi lui dit de faire, il ne sert à rien d’aller chercher ailleurs le responsable de la communication chaotique… Un mois et quatre jours après la confirmation de la position de son parti de revisiter la Constitution de 2006 – texte révisé en 2011 sans cependant toucher aux dispositions verrouillées de l’article 220 – l’Udps n’a toujours pas publié la liste des articles à éluder ni à amender. Il se contente d’en attribuer l’initiative à feu Étienne Tshisekedi sans se préoccuper d’en produire la moindre preuve matérielle (papier, audio ou vidéo) et se souvenir du fait que l’intéressé y avait prêté serment lors de son auto-investiture en 2011. Ayant largué ses communicateurs dans les médias en ne les équipant pas suffisamment en arguments, Augustin Kabuya assiste impuissant à leur descente en enfer devant tous les « Alain Bolodjwa » vent debout. Résultat : on cherche à couvrir désormais la catastrophe avec le recours au discours mperien (mobutiste) genre « olinga, olinga te, ekozala bongo » (« Qu’on le veuille ou pas, il en sera ainsi ») ! Personne n’est dupe. Avec les moyens de l’État, l’Udps est capable d’atteindre son but. Il y a toutefois un mais majeur à intégrer dans la partition… EN RDC, S’INSTALLE UNE ÉTRANGE CULTURE Il faut admettre qu’au départ, il y a Félix Tshisekedi lui-même. Qu’on veuille bien l’admettre ou non, la vérité est qu’il a manqué le courage de prendre sur lui la responsabilité du ‘’changement’’ de la Constitution vers lequel on chemine sous couvert de la ‘’révision’’. Pour preuve, ces quatre dates entre août et octobre 2024 : 6 août 2024 : en séjour médical à Bruxelles, il accorde une interview à la presse. Se voulant rassurant par rapport à la ré-visitation de la Constitution, il déclare non concernées les dispositions verrouillées (article 220). Sont par contre concernées, laisse-t-il entendre, d’autres dispositions. Comme d’habitude, il a le temps de distribuer des mauvais points à l’opposition. 1ᵉʳ octobre : son parti choisit la voie fétichiste de justifier la ré-visitation de la loi fondamentale : héritage laissé à l’Udps par Étienne Tshisekedi (voir ci-dessus). 23 octobre : Félix Tshisekedi laisse entrevoir la possibilité du déverrouillage de l’article 220, arguant que la dernière décision appartenant au peuple. (Lisez consultation référendaire). Bien sûr, il sait comment convaincre son peuple. Il suffit de dénoncer l’ombre de l’étranger. Ainsi, après avoir dressé en décembre 2023 le peuple contre les candidats de l’étranger, le voici jetant l’opprobre sur la Constitution de l’étranger rédigée par des étrangers. C’est vrai que dans la « rwandophobie » ambiante institutionnalisée à la suite de l’agression rwandaise, la « révélation » fait tilt ! Malheureusement pour l’Udps, les Congolais ayant participé à la rédaction de la Constitution ne s’en laissent pas conter. Ils envahissent tous les médias à leur portée pour dénoncer le mensonge du Chef de l’Etat, acceptant le risque d’être, eux aussi, versés dans le camp des anti-patries ! Car, en RDC, s’installe une étrange culture : quand on n’est pas d’accord avec Félix Tshisekedi même pour le mauvais état des routes, on est vite catégorisé pro-Kagame. ‘’35 jours après l’annonce de la re-visitation de la Constitution’’, l’Udps tarde à publier ne serait qu’un projet de chronogramme indiquant les étapes à franchir. Aussi, au regard de ces quelques exemples, a-t-on l’impression que dans un premier temps, il n’y a pas eu assez de concertation entre l’Udps (en tant que parti au Pouvoir) et Félix Tshisekedi (chef de l’État) dans cette affaire. C’est à croire que sans le vouloir ni le savoir, les deux se livrent au jeu malsain de se lancer de la patate chaude… SON ADVERSAIRE A UN NOM : PANIER DE LA MÉNAGÈRE ! En vérité, le problème avec l’Udps est d’avoir eu pour source d’informations des ‘’manipulateurs’’ pour la plupart actifs dans les médias. Des manipulateurs se recrutant parmi des professeurs d’université, des serviteurs de Dieu, des activistes des droits de l’homme, des syndicalistes, des animateurs des mouvements citoyens. Des hommes et des femmes sans morale ayant réduit la lutte politique à distiller au mieux des demi-vérités, au pire de gros mensonges. C’est ainsi qu’ils ont promu la thèse de l’existence de l’ ‘’Accord de Lemera’’ sans souligner ce que représente en Droit international un arrangement du genre, à supposer seulement qu’il ait été conclu. Il est sans valeur. De la même manière, ils ont convaincu l’opinion de l’existence d’un ‘’Accord entre Gouvernement et M23’’ pendant qu’il n’y en a pas. C’est ainsi qu’ils en sont arrivés à déformer la lettre et l’esprit de l’article 217 de la Constitution actuelle, lui trouvant des origines rwandaises pendant que les mêmes dispositions sont dans toutes les Constitutions de la RDC depuis 1967. Elles figurent d’ailleurs dans plusieurs Constitutions d’Etats africains ! Au moment où Félix Tshisekedi est rattrapé par la vérité au sujet du mensonge d’une Constitution rédigée à l’étranger par les étrangers, ces manipulateurs se taisent, se terrent, s’enterrent. Ils ne sont d’aucuns secours à la tshisekedie. Au Pouvoir, l’Udps oublie que les mensonges qui lui profitaient à l’époque de l’Opposition sont de nature à le desservir maintenant. Son problème, aujourd’hui, est de chercher comment se dédire sans y laisser des plumes ! D’où cette recette insolite : passer plus le temps à tirer sur les adversaires pendant que son adversaire principal n’est ni Kabila avec sa ‘’Résistance’’, ni Katumbi avec son ‘’Opposition parlementaire’’, moins encore Fayulu et Muzito avec leur *Opposition extraparlementaire*, voire Nangaa avec son ‘’Opposition armée’’, bref l’Opposition ‘’ya nzala, ya pete’’. Son adversaire – à l’instar de tous les partis au pouvoir partout au monde – a un nom : ‘’panier de la ménagère’’ ! Cet adversaire-là a un défaut congénital : ‘’avoir une mémoire d’éléphant’’. Résultat : l’Udps fait face à ses propres démons qui sont effectivement en train le dévorer. Là où il accuse la Constitution de bloquer Félix Tshisekedi, la repartie populaire est cinglante : on lui signifie que la Constitution n’est pas à la base des embouteillages, de l’insécurité entretenue par les Kuluna, du cumul des arriérés de salaires pour les fonctionnaires, de la hausse des prix des produits de première nécessité, des inondations dans la ville ! Aucun des communicateurs Udps n’a d’argument contraire. En boxe, ça s’appelle K.O. debout ! C’est si évident que la meilleure, Augustin Kabuya va la livrer par sa déclaration du 31 octobre dernier selon laquelle : « Si le peuple décide que Félix Tshisekedi reste à la tête du pays, personne ne va s’y opposer ». Belle façon pour lui de reconnaître aussi que dans le cas contraire, Félix Tshisekedi va devoir rendre le tablier aussitôt le verdict des urnes publié ! Et là, reste à savoir si le « référendum » suggestionné aura lieu avant ou après 2027. Posez du reste la question à Augustin Kabuya ou même à Félix Tshisekedi, la réponse se devine : on n’en est pas encore là. Preuve qu’au travers de sa présidence statutaire véritable (suivez mon regard), l’Udps est à la base de la confusion en cours. Pour un enjeu de si haute portée politique qu’est la re-visitation de la Constitution, il devrait faire mieux que se contenter de jeter une bouteille à la mer !",Révision ou changement de la Constitution : l’Udps à la base de la confusion actuelle !,2024-11-06 00:00:00,https://www.mediacongo.net/article-actualite-143962_revision_ou_changement_de_la_constitution_l_udps_a_la_base_de_la_confusion_actuelle.html
37,"C’est une escale verbale entre le ministre congolais de la Communication et des médias et porte-parole du Gouvernement congolais, Patrick Muyaya et le délégué du Rwanda, que les participants aux travaux de l’examen périodique universel du conseil des Nations unies aux droits de l’homme ont assisté hier à Genève. Pendant que le porte-parole du Gouvernement congolais, Patrick Muyaya répondait aux préoccupations des pays membres au sujet de la situation des droits de l’homme en Rdc, il a été interrompu par le délégué du Rwanda rejetant ainsi les accusations de la RDC imputant à son pays la responsabilité de toutes les violations des droits de l’homme dans les zones des conflits où sont présentes les troupes rwandaises aux côtés des rebelles de M23. « Cet examen porte sur la RDC et non sur le Rwanda. Je demande à l’orateur de s’abstenir de faire entrer le Rwanda dans cet examen qui se limite aux questions de droits de l’homme en RDC », a répondu le représentant rwandais. « La RDC n’a pas de leçons à donner au Rwanda lorsqu’il s’agit de questions portant sur les droits de l’homme », a-t-il ajouté. Et la réaction de Patrick Muyaya ne s’est fait pas attendre. Juste après que la parole lui soit redonnée en déclarant : « Nous ne saurions pas, au vu de toutes les déclarations qui ont été dites ici, présenter les faits sans en déterminer les causes et les origines ». Ceci avant d’accuser le Rwanda de soutenir le groupe rebelle M23, notamment par le recrutement d’enfants soldats. Il a rappelé que le gouvernement américain avait sanctionné le Rwanda en septembre 2023 pour l’utilisation d’enfants soldats dans des milices opérant sur le territoire congolais. Pour faire revenir les deux intervenants à la question du jour, le président de la séance a tenté de calmer les esprits en rappelant les délégués au sujet de la session en affirmant que le Conseil des droits de l’homme n’était pas l’endroit pour des disputes bilatérales ou territoriales. « J’invite tous les orateurs à exprimer leurs déclarations de manière respectueuse et à éviter les questions bilatérales ou territoriales », a-t-il déclaré. Et reprenant la parole, la réplique du porte-parole de Gouvernement congolais était sans équivoque : « Les choses auraient été tellement plus simples si les troupes rwandaises avaient quitté le territoire de la République démocratique du Congo », a-t-il martelé, tout en appelant la communauté internationale à condamner les violations en cours.  ",Au conseil des droits de l’homme de l’ONU : Muyaya recadre le délégué du Rwanda ,2024-11-06 00:00:00,https://www.mediacongo.net/article-actualite-143963_au_conseil_des_droits_de_l_homme_de_l_onu_muyaya_recadre_le_delegue_du_rwanda.html
38,"Cela fait près de cinq mois que la mesurette de maïs communément appelée « bleu-blanc » a presque doublé son prix, il se négocie à 3 500 voire 4000 Fc sur le marché à Tshikapa, dans la province du Kasaï. Les conséquences sur le panier de la ménagère sont considérables dès lors qu’il constitue l’aliment de base de la population. Cinq mois, c’est trop. Face à cette situation qui nécessite une intervention urgente pour minimiser les effets, des voix s’élèvent. Me Donat Biyenge Mukabi invite le gouvernement provincial à disposer d’un plan de développement agricole. De son point de vue, il estime que « les activités des structures humanitaires ont affaibli plusieurs personnes par le système de dotation en produits alimentaires et ont même aveuglé le gouvernement provincial dans sa vision de lutte contre la malnutrition ». Y remédier, exige l’implication du gouvernement provincial dans l’élaboration d’un plan de développement conçu par des experts agricoles. Outre cela, le gouvernement doit disposer des espaces agricoles qui lui permettront de cultiver, c'est-à-dire prêcher par l'exemple pour lutter contre cette crise », a dit Donat Biyenge. Même préoccupation du côté de Denise Muluka qui insiste sur la nécessité d'investir dans l'agriculture. Reçue par le ministre provincial des finances Bazin Mpembe dans son cabinet de travail, ce mercredi 06 novembre, la ministre provinciale honoraire en charge de la jeunesse et coordonnatrice nationale de l'ONG Eythan a déclaré ce qui suit : « Il est vraiment nécessaire, aujourd'hui, que nous puissions investir dans l'agriculture. Vous-mêmes vous voyez comment la population est en train de souffrir, il y a crise alimentaire presque partout en province. La solution est simple, c'est investir dans l'agriculture », a déclaré Denise Muluka. Le patron des finances au Kasaï a rassuré la ministre honoraire de son accompagnement pour répondre tant soit peu aux besoins de la population.  ","Kasaï : 5 mois déjà, le prix du maïs ne décolère pas à Tshikapa, le gouvernement appelé à investir dans l’agriculture",2024-11-06 00:00:00,https://www.mediacongo.net/article-actualite-143966_kasai_5_mois_deja_le_prix_du_mais_ne_decolere_pas_a_tshikapa_le_gouvernement_appele_a_investir_dans_l_agriculture.html
39,"Un parfum est une composition olfactive créée à partir de différentes matières premières naturelles et synthétiques, destinée à donner une odeur agréable ou distinctive à une personne, un espace ou un objet. Il est souvent constitué de plusieurs couches de senteurs appelées notes, qui se libèrent progressivement : 1-  Notes de tête  : Ce sont les premières odeurs que l'on sent immédiatement après l'application. Elles sont généralement légères et volatiles (comme les agrumes ou les herbes). 2-  Notes de cœur  : Elles apparaissent après la disparition des notes de tête et constituent le cœur du parfum, souvent avec des senteurs florales ou épicées. 3-  Notes de fond  : Ce sont les senteurs qui restent le plus longtemps sur la peau, souvent des notes boisées, ambrées ou musquées. Le parfum est dilué dans une base d'alcool, et sa concentration détermine sa force et sa longévité. Voici les principales catégories : Parfum pur (extrait de parfum)  : Très concentré, il est l'essence même d'une fragrance (20-40 % de concentration). Eau de parfum (EDP)  : Moins concentrée (15-20 %), elle a une bonne tenue. Eau de toilette (EDT)  : Plus légère (5-15 %), pour une utilisation quotidienne. Eau de cologne (EDC)  : Très légère (2-5 %), avec une fraîcheur instantanée mais éphémère. Le parfum peut être utilisé comme un accessoire personnel pour affirmer son identité ou son humeur, mais il sert aussi à évoquer des souvenirs et des émotions. Quel parfum femme pour quel âge ? Il n’y a pas de règle stricte qui associe un parfum à un âge, car cela dépend des goûts personnels, mais voici quelques suggestions en fonction des grandes tendances : Pour les adolescentes (15-20 ans) Les jeunes filles préfèrent souvent des parfums légers et fruités, avec des notes sucrées, florales ou gourmandes. Exemples : Marc Jacobs Daisy, La Petite Robe Noire de Guerlain, Ariana Grande Sweet Like Candy. Pour les femmes de 20 à 30 ans À cet âge, les femmes tendent à expérimenter des parfums plus affirmés tout en gardant des senteurs fraîches et légères, souvent florales ou boisées. Exemples : Chanel Chance, Yves Saint Laurent Mon Paris, Viktor & Rolf Flowerbomb. Pour les femmes de 30 à 40 ans Elles peuvent se tourner vers des parfums plus sophistiqués et complexes, avec des notes épicées, orientales ou chyprées. Exemples : Dior J’adore, Narciso Rodriguez For Her, Giorgio Armani Si. Pour les femmes de 40 à 50 ans Les parfums élégants, puissants, et légèrement plus marqués, avec des notes florales opulentes, boisées ou orientales, sont souvent privilégiés. Exemples : Chanel N°5, Tom Ford Black Orchid, Lancôme Trésor. Pour les femmes de 50 ans et plus Les femmes peuvent apprécier des parfums intemporels et classiques, avec des senteurs plus riches et profondes, marquées par des accords chyprés, ambrés ou musqués. Exemples : Shalimar de Guerlain, Opium de Yves Saint Laurent, Estée Lauder Sensuous. Ces suggestions sont bien sûr des grandes lignes, mais le parfum reste un choix très personnel avant tout.",Quel parfum femme pour quel âge ?,2024-11-06 00:00:00,https://www.mediacongo.net/article-actualite-143955_quel_parfum_femme_pour_quel_age.html
40,"Dans sa qualité de magistrat suprême, le Président de la République démocratique du Congo, Felix-Antoine Tshisekedi, a lancé, ce mercredi 6 novembre 2024, les travaux des états généraux de la Justice. Il a, dans son discours d’orientation, rassuré que la justice congolaise qui se trouve actuellement malade sera guérie et restaurée. Le chef de l’État a ainsi appelé à l’implication de chacun de congolais pour réussir ce pari. « En tant que magistrat suprême, c’est avec détermination que je me tiens ici pour afffirmer que notre appareil judiciaire sera restauré bon gré mal gré. Un minimum de volonté de nous tous suffit pour que nous ayons un appareil judiciaire fort, exempt du dysfonctionnement et de divers maux qui le rongent pour ainsi redevenir un sanctuaire où nul n’est au-dessus de la Loi et où chaque citoyen, riche ou modeste, trouvera la part qui lui est due dans la distribution de la justice », a déclaré le président Félix Tshisekedi. Il a, d’entrée de jeu, souligné que sa présence au lancement de ces assises n’est pas un simple acte protocolaire. C’est le symbole de sa détermination à restaurer la justice congolaise et à instaurer un véritable État de droit en RDC. « Cet événement crucial nous offre l’opportunité de scruter avec lucidité et honnêteté l’état de notre système judiciaire, d’identifier les défis qui entravent son fonctionnement et de tracer ensemble les voies de sa renaissance. Ma présence en ce lieu n’est pas un simple acte protocolaire destiné à être inscrit dans les lettres de noblesse du ministère de la Justice. Elle est plutôt le symbole de mon engagement ferme de restaurer la Justice de notre pays afin d’être en adéquation avec les saintes écritures qui consacrent la Justice comme un vecteur d’élévation d’une nation », a-t-il indiqué. Le président Tshisekedi a reconnu que malgré les efforts déployés, les défis à relèver dans le secteur judiciaire en République démocratique du Congo restent énormes. Il a rappelé son instruction donnée au gouvernement pour accélérer la construction de nouvelles infrastructures judiciaires et des prisons. « Malgré quelques avancées, le défis demeurent immenses et pressants. Les moyens judiciaires sont encore limités certes. Les infrastructures inadaptées et la couverture judiciaire incomplète. À cet égard, j’ai instruit le gouvernement d’accélérer la construction de nouvelles infrastructures judiciaires et surtout la construction d’établissements pénitentiaires pour résoudre l’épineuse question de la surpopulation carcérale. J’attache du prix à cette question », a souligné le président Tshisekedi. Au-delà des infrastructures, le chef de l’État congolais a aussi dénoncé les anti valeurs qui minent le secteur judiciaire, entre autres la corruption et l’impunité. Il a rassuré que la justice congolaise sera absolument purgée de ces maux.",Félix Tshisekedi lançant les états généraux de la Justice : « Notre appareil judiciaire sera restauré bon gré mal gré »,2024-11-06 00:00:00,https://www.mediacongo.net/article-actualite-143964_felix_tshisekedi_lancant_les_etats_generaux_de_la_justice_notre_appareil_judiciaire_sera_restaure_bon_gre_mal_gre.html
41,"Le président de la République, Félix-Antoine Tshisekedi Tshilombo, a adressé un message de félicitations au président élu américain, Donald Trump, suite à sa récente victoire à l’élection présidentielle aux États-Unis.  Dans une déclaration officielle, M. Tshisekedi a exprimé ses vives félicitations au nom du peuple congolais et en son nom propre, saluant ce succès électoral. Le Chef de l’État congolais a également exprimé sa volonté de collaborer étroitement avec la nouvelle administration américaine pour renforcer le partenariat stratégique qui lie les deux pays. La RDC et les États-Unis partagent déjà des relations amicales et de coopération dans plusieurs domaines, et le président Tshisekedi s’est montré déterminé à les approfondir davantage pour le bénéfice mutuel de leurs peuples.    ",Le Président Félix Tshisekedi Félicite Donald Trump pour sa victoire à la présidentielle américaine et souhaite renforcer les relations RDC-USA,2024-11-06 00:00:00,https://www.mediacongo.net/article-actualite-143954_le_president_felix_tshisekedi_felicite_donald_trump_pour_sa_victoire_a_la_presidentielle_americaine_et_souhaite_renforcer_les_relations_rdc_usa.html
42,"Le Président Félix Tshisekedi a rencontré, mardi soir 5 novembre 2024, à la Cité de l’Union africaine, l’Abbé Théodore Kanyiki, membre de la Voix des Sans Voix (VSV) et délégué des victimes de la démolition des maisons à Mbuji-Mayi, dans la province du Kasaï-Oriental. Cet échange fait suite aux événements survenus le 28 octobre dernier, où près de 800 maisons, principalement situées sur les avenues Dodoma et Zaïre dans la commune de Bipemba, ont été rasées pour permettre la poursuite des travaux de modernisation de l’aéroport national de Mbuji-Mayi, lancés en 2022. L’Abbé Kanyiki, déplorant les conditions des habitants affectés, a souligné qu’il y a eu des « dérapages » dans l’exécution de ce projet d’envergure, notamment en raison de « destructions méchantes » qui ont créé un mécontentement parmi la population locale. En tant que représentant des victimes, le prélat catholique a jugé essentiel de porter ces préoccupations directement au président Tshisekedi, dans le but de trouver une solution juste pour les sinistrés. Lors de l’entretien, le président Tshisekedi a assuré l’Abbé Kanyiki de sa volonté d’apporter une réponse concrète. Il a promis l’envoi prochain de la ministre des Affaires sociales à Mbuji-Mayi pour dialoguer avec les habitants affectés. De plus, sur la base des recommandations du président, une commission sera mise en place afin de gérer les indemnisations pour les victimes de ces démolitions.    ",Le Président Félix Tshisekedi rencontre l’Abbé Théodore Kanyiki et ordonne la création d’une commission pour indemniser les victimes des démolitions à Mbuji-Mayi,2024-11-06 00:00:00,https://www.mediacongo.net/article-actualite-143951_le_president_felix_tshisekedi_rencontre_l_abbe_theodore_kanyiki_et_ordonne_la_creation_d_une_commission_pour_indemniser_les_victimes_des_demolitions_a.html
43,"Le Sénat de la République démocratique du Congo tient ce mercredi 6 novembre 2024 sa toute première conférence des présidents de la législature en cours, a-t-on appris mardi de source parlementaire. « Ce mercredi 06 novembre 2024 à 15 h 00, se tient la conférence des présidents dont l’ordre du jour porte sur l’examen et adoption du projet de calendrier des travaux de la session ordinaire de septembre 2024 », a annoncé le communiqué signé par la sénatrice Néfertiti Ngudianza Bayokisa Kisula, rapporteure de la Chambre haute du Parlement dont l’ACP s’est vu réserver une copie. Les membres de la conférence des présidents auront à examiner l’avant-projet de calendrier des travaux de la session ordinaire de septembre 2024, a renseigné la source. Lors de la dernière séance plénière, le président Jean-Michel Sama Lukonde Kyenge avait fait savoir que la conférence des présidents pouvait désormais siéger avec la mise en place des bureaux des organes du Sénat, en vue d’adopter le calendrier des travaux de cette session essentiellement budgétaire. Selon les prescrits du règlement intérieur du Sénat, dans ses articles 74 et 75,la Conférence des Présidents est l’organe de concertation entre les responsables de différents organes du Sénat. Elle est constituée des membres du Bureau du Sénat, des Présidents des Commissions permanentes, desGroupes politiques, des Groupes provinciaux et du Comité de conciliation et d’arbitrage. Elle est présidée par le Président du Sénat. La Conférence des Présidents établit, sur proposition du Bureau, un projet de calendrier de travaux au début de chaque session ordinaire. Le Président du Sénat soumet à l’adoption par l’Assemblée plénière le projet de calendrier des travaux établi par la Conférence des Présidents. Le Bureau du Sénat peut inviter les membres du Gouvernement à la Conférence des Présidents en vue d’éclairer sa religion. Le Secrétaire général, le Conseiller coordonnateur, les Directeurs chefs de service et Conseillers principaux chefs de section assistent également à la Conférence des Présidents, mais sans voix délibérative. Ils sont tenus au secret des délibérations. Le président du Sénat peut leur accorder la parole s’il échet. Une séance plénière convoquée ce jeudi au Sénat Par ailleurs, dans un autre communiqué parvenu le même jour à la rédaction de l’ACP, la Rapporteure a annoncé la tenue d’une séance plénière. Trois points sont inscrits à l’ordre du jour de cette plénière à savoir : l’examen du projet de loi sur la reddition des comptes 2023 ; l’examen du projet de loi rectificative du budget 2024 et enfin l’examen et adoption du projet de loi autorisant la ratification par la République démocratique du Congo de l’accord portant création de l’Agence de facilitation de transport en transit du corridor de Lobito « AFTTCL ».    ",Sénat : tenue ce mercredi de la toute première conférence des présidents de la législature,2024-11-06 00:00:00,https://www.mediacongo.net/article-actualite-143944_senat_tenue_ce_mercredi_de_la_toute_premiere_conference_des_presidents_de_la_legislature.html
44,"La justice congolaise est très malade. Cela nécessite des soins urgents pour qu'elle soit guérie. Et bien, son traitement débute aujourd'hui mercredi 6 novembre à Kinshasa, au Centre financier de Kinshasa. Le médecin spécialiste Constant Mutamba a déjà enfilé sa blouse blanche pour un traitement curatif en vue d'éradiquer définitivement les maux qui rongent ce secteur. Il s'agit donc des États généraux de la Justice auxquels participeront 3 500 acteurs, et qui seront lancés par lui-même le magistrat suprême, Félix-Antoine Tshisekedi Tshilombo, sous le thème "" Pourquoi la justice congolaise est telle malade ? "". ""Pendant les États généraux, nous allons faire le diagnostic afin de relever les failles qui gangrènent la justice congolaise pour mieux la guérir. À l'issue des travaux, en tant que ministre, j'attends l'élaboration de la nouvelle politique de la justice qui va faciliter sa réforme pour qu'elle soit réellement rendue au nom du peuple congolais"", a-t-il dit. Répondant à une question de la presse, le patron de la justice congolaise a rassuré qu'il n'y a aucun problème entre lui et le Conseil supérieur de la magistrature. Il a garanti que les travaux qui se clôturent le 13 novembre, vont se dérouler dans la sérénité.    ","La justice congolaise malade, son traitement débute aujourd'hui",2024-11-06 00:00:00,https://www.mediacongo.net/article-actualite-143947_la_justice_congolaise_malade_son_traitement_debute_aujourd_hui.html
45,"Le résultat du match entre l’AS Vita Club et le FC Les Aigles du Congo, ainsi que celui de l’OC Renaissance contre l’AS Dauphin Noir, joués le dimanche 3 novembre 2024 au Stade Tata Raphaël ont été suspendus en raison des incidents dans les tribunes. La Ligue nationale de football (Linafoot) a également bloqué les recettes de l’AS Vita Club et de l’OC Renaissance, en attendant les conclusions officielles sur les incidents. Ces deux rencontres ont été interrompues en raison d’incidents dans les tribunes. En réponse, la Linafoot a suspendu les résultats de ces rencontres et bloqué les recettes des clubs concernés, dont l’AS Vita Club et l’OC Renaissance jusqu’à ce qu’une enquête soit menée sur les événements. Cette décision vise à garantir la sécurité et l’intégrité du championnat congolais, conformément aux règlements de la Fédération Congolaise de Football Association (FECOFA). Les conclusions de cette enquête sont attendues avec impatience dans les jours qui suivent.    ",Ligue 1 : la Linafoot suspend les résultats et gèle les recettes de deux matchs,2024-11-06 00:00:00,https://www.mediacongo.net/article-actualite-143945_ligue_1_la_linafoot_suspend_les_resultats_et_gele_les_recettes_de_deux_matchs.html
46,"Dans son intervention, ce mardi, lors de l’examen périodique universel du Conseil des droits de l’homme de l’ONU, Patrick Muyaya, ministre de la communication et porte-parole du gouvernement, a mis en avant les avancées réalisées en République démocratique du Congo dans le cadre de la protection du travail des journalistes. Ce membre du gouvernement Suminwa a cité, notamment, l’adoption d’une nouvelle loi sur la presse, garantissant la protection des journalistes, ce qui représente un pas vers la dépénalisation des délits de presse en République démocratique du Congo. « En matière de liberté d’expression, nous avons une loi sur la presse qui remplace la vielle loi de plus de 27 ans, garantissant la protection des journalistes, faisant un pas vers la dépénalisation des délits de presse en République démocratique du Congo », a-t-il indiqué. Le ministre de la Communication et médias de la RDC a, en outre, martelé sur des mesures prises contre la propagation de fausses informations et les libertés garanties à l’opposition politique. Par ailleurs, le ministre de la Communication a épinglé des mesures prises par le gouvernement congolais pour en finir avec les crimes odieux commis dans les zones en proie à l’insécurité due au conflit armé pour lutter contre les minerais de sang.    ",Liberté de la presse : « Il y a une loi aujourd’hui qui garantit la protection des journalistes » (Patrick Miyaya),2024-11-06 00:00:00,https://www.mediacongo.net/article-actualite-143943_liberte_de_la_presse_il_y_a_une_loi_aujourd_hui_qui_garantit_la_protection_des_journalistes_patrick_miyaya.html
